APURCH,unique,age,gendf,gendm,pcode,atmcrd,paydep,DUMNOCHQ,BALCHQ,DUMNOSAV,BALSAV,TOTDEP,DUMNOLOAN,BALLOAN,DUMNOLOC,BALLOC,DUMNOMRGG,BALMRGG,NEWLOC,NEWMRGG,TXBRAN,TXATM,TXPOS,TXCHQ,TXWEB,TXTEL,TOTSERV,CHNMSERV,CHNMPRD,valsegm,NINDINC1,numrr1,avginc1,avginv1
Y,11525,35,0,1,V3H1A7,1,1,0,0,1,0,83.5475,1,0,0,7959.944167,0,210216.3175,0,0,0,7.75,22.66666667,2.583333333,0,0,4,0,0,A,610,300,36604.91803,2197.142857
N,11544,60,1,0,V7P1W4,0,0,0,938.325,1,0,1032.05,1,0,1,0,1,0,0,0,2.333333333,0,0,0,0,0,2,0,0,D,530,250,26994.33962,4800
Y,11545,43,0,1,V7C5R9,1,1,0,1697.835833,0,542.1766667,2308.085,1,0,0,0,1,0,0,0,0.75,2.666666667,22.33333333,1.25,6.333333333,0,4,0,0,D,760,400,33269.73684,2442.222222
N,11549,31,0,1,V2R3C4,1,1,0,8333.255833,0,1437.730833,15171.23167,1,0,0,0,1,0,0,0,0.75,0.416666667,21.5,0.583333333,8.333333333,0,5,0,-2,D,12070,4080,28209.27921,3466.356589
Y,11553,34,0,1,V3H3W8,1,1,0,22529.9575,0,1008.63,24051.2025,1,0,0,449.1216667,0,279939.335,0,0,3.166666667,7.666666667,62.08333333,5.833333333,4.666666667,0,5,0,0,A,790,270,30322.78481,2396.296296
N,11557,61,0,1,V4K1T5,0,0,0,0,1,0,399.595,1,0,0,12763.39917,0,224803.445,0,0,0.166666667,0,0,0.083333333,0,0,4,0,0,A,780,320,33156.41026,2058.823529
N,11568,50,0,1,V5S3Y5,1,0,0,289.6208333,1,0,348.8783333,1,0,1,0,1,0,0,0,0,2.166666667,3,0.833333333,0,0,2,0,0,E,560,240,30014.28571,5877.5
N,11571,43,0,1,V5J1X6,1,1,0,16259.8,0,0,18860.5825,1,0,0,0,1,0,0,0,3.333333333,5.416666667,20.25,5.166666667,0,0.083333333,4.5,-1,0,D,570,290,34066.66667,3664.102564
N,11584,49,0,1,V3M6T5,0,0,1,0,1,0,4.27,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,E,530,280,31769.81132,1600
Y,11596,55,1,0,V5R4S9,0,0,0,9374.130833,1,0,70366.22,1,0,1,0,1,0,0,0,6.916666667,0,0,5.666666667,0,0,3,0,2,D,470,220,23910.6383,2670.588235
Y,11599,21,1,0,V5Z1P5,1,0,0,9027.070833,1,0,9077.753333,1,0,1,0,1,0,0,0,0,7,2.583333333,3.25,0,0,2,0,0,D,740,400,38098.64865,4618.75
N,11600,35,1,0,V4B3B9,1,0,0,254.5791667,0,1215.954,1325.184167,0,846.3033333,0,58.895,1,0,0,0,0.583333333,2.083333333,8.333333333,0.25,0.916666667,0,4.1,-1,0,D,570,230,40454.38597,5464.705882
Y,11605,44,1,0,V6J1R6,0,0,0,3396.456667,1,0,4561.766667,1,0,0,0,0,139863.09,1,1,0.25,0,0,0,0,0,1.5,2,2,D,810,420,35650.61728,2370
Y,11606,55,1,0,V3K6H7,1,1,0,766.3125,0,6.820833333,1023.483333,1,0,1,0,0,162093.895,0,0,0.583333333,6.25,4.5,2.083333333,0,0,3.2,-1,0,A,530,180,26900,3151.851852
Y,11609,31,1,0,V6E1R7,1,0,0,7260.708333,1,0,7325.765833,1,0,1,0,1,0,0,0,2.833333333,1.666666667,3.916666667,4,0,0,2,0,0,D,420,190,31840.47619,3068
N,11612,39,0,1,V6J3W8,1,0,0,3104.598333,0,0,3180.023333,1,0,1,0,1,0,0,0,1.583333333,2.166666667,3.75,1.666666667,3.166666667,0,3,0,0,D,580,290,60784.48276,8743.589744
Y,11623,36,0,1,V7H1H2,1,1,0,0,0,142.4316667,481.7691667,1,0,0,6895.790833,0,185692.2325,0,0,0.916666667,11.16666667,6.583333333,4.5,6,0,5,0,1,A,870,360,42075.86207,4646.666667
N,11632,28,1,0,V5N1J7,0,0,1,0,0,2035.0375,2096.015,1,0,1,0,1,0,0,0,0.333333333,0,0,0,0,0,2,0,0,D,800,360,29835,2482.051282
Y,11640,64,0,1,V4P3B1,1,0,0,1847.915833,1,0,24668.07417,0,17802.59583,1,0,0,153096.9342,0,0,2,1.083333333,0.083333333,0.416666667,0,0,5.7,0,0,A,690,290,43684.05797,6538.636364
N,11642,36,1,0,V3A8H1,0,0,0,0,0,0,8598.635833,1,0,0,4207.39,0,104440.8775,0,0,1.25,0,0,0,0,0,6,0,-1,B,540,230,34850,3176
N,11650,34,1,0,V2P1X7,1,1,0,485.3991667,0,43.46333333,592.16,1,0,1,0,1,0,0,0,0.833333333,2.916666667,29.5,0.75,4.666666667,0,3,0,0,D,690,220,25178.26087,3224.137931
Y,11660,39,1,0,V3S7C6,1,1,0,497.6075,0,182.6991667,783.8941667,0,17353.71,0,14644.51417,1,0,0,0,1,1.083333333,15.83333333,0.25,9.916666667,0,5,0,2,C,1100,500,39920,3613.793103
Y,11661,30,1,0,V5V4K4,1,0,1,0,0,143.0883333,10410.875,1,0,1,0,1,0,0,0,0.25,0,0,0,0,0,3,0,0,D,880,350,25834.09091,2168.421053
Y,11671,52,0,1,V7A3J7,1,0,0,927.98,1,0,9697.475833,0,1428.136364,1,0,1,0,0,0,1.333333333,0.916666667,0.083333333,0,0,0,3.8,-2,-8,D,340,150,34385.29412,2138.888889
N,11677,35,0,1,V2V7A4,1,1,0,648.9228571,0,0,468.345,0,6423.044286,0,4981.322857,0,137445.8617,1,1,2.416666667,4.5,54.83333333,2.583333333,5.083333333,0,4.7,4,9,E,860,340,36248.83721,1786.206897
N,11682,65,0,1,V3H4Y4,0,0,0,5024.68,1,0,5216.365,1,0,1,0,1,0,0,0,1.916666667,0,0,0.416666667,0,0,2,0,-1,D,690,310,48931.88406,5169.69697
Y,11696,33,1,0,V1M1M5,1,0,0,247.1608333,0,273.6558333,605.0591667,1,0,0,2728.984167,0,358166.885,0,0,5.333333333,8,28.16666667,9.916666667,0,0.166666667,5,0,-1,A,13750,5740,37751.63636,3879.678363
N,11717,32,1,0,V5K2M6,1,0,0,152.9558333,0,0,397.9191667,1,0,1,0,1,0,0,0,0.75,0,0,0,0,0,3,0,-2,E,1040,440,24507.69231,2857.352941
N,11733,46,0,1,V5W3P2,1,0,1,0,0,225.4475,724.7116667,1,0,1,0,1,0,0,0,0.083333333,0.666666667,0,0,0,0,3,0,0,D,920,340,25502.17391,2600
N,11734,35,0,0,V3S3P4,1,0,0,1878.62,0,1006.879167,3412.119167,1,0,1,0,0,106018.03,0,0,0.25,0.666666667,0,0,0,0,3.6,-1,-1,C,1020,360,28816.66667,2677.083333
Y,11758,55,0,1,V3T3E5,1,0,0,10777.59083,1,0,24118.79333,1,0,1,0,1,0,0,0,4.333333333,2.5,32.66666667,3.666666667,4.833333333,0,3,0,0,D,700,210,25405.71429,1537.037037
Y,11765,39,0,1,V8L5J2,1,1,0,3943.333333,0,1713.679167,6031.8275,0,5841.986667,0,11725.235,0,295803.0183,0,1,1.833333333,8.416666667,16.75,9.5,4,0,5.6,1,2,C,5900,2570,37658.64407,7834.222222
N,11769,53,0,1,V8S3W3,0,0,0,1189.794167,0,11467.75417,12938.11833,1,0,0,16676.66667,1,0,0,0,2.666666667,0,0,3.166666667,0,0,4,0,0,D,620,310,35759.67742,5144.736842
N,11776,42,1,0,V3V5M6,1,0,0,622.3183333,0,2583.648333,3284.234167,1,0,1,0,1,0,0,0,5,1,28.25,1.666666667,3,0,3,0,0,D,930,300,26105.37634,1564.516129
Y,11779,34,1,0,V2Z2K2,1,1,0,2160.394167,1,0,2240.666667,0,3242.483333,0,91.81666667,1,0,0,0,0.583333333,1,12.75,0.333333333,0.666666667,0,3.9,1,1,D,7650,2650,32769.15033,5222.371365
N,11782,55,0,1,V6S1T8,0,0,1,0,0,7484.893333,11540.00083,1,0,1,0,1,0,0,0,0.666666667,0,0,0,0,0,3,0,0,D,490,250,48585.71429,7606.521739
Y,11795,39,1,0,V2X2K7,1,1,0,3212.686667,0,910.5771429,4157.2875,0,3001.445,1,0,0,201364.0675,0,0,2.833333333,4.416666667,31,3.666666667,1.666666667,0,4.1,1,3,C,950,240,34589.47368,2581.395349
Y,11798,45,1,0,V3J7K1,1,1,0,21.97666667,0,0.69,213.1866667,0,1372.419167,0,5349.34,1,0,0,0,0.833333333,3.083333333,0,2.5,3.166666667,0,5.2,-1,-1,D,720,330,32761.11111,1563.333333
Y,11804,47,0,1,V5W2X2,1,1,0,4322.18,1,0,4635.305,1,0,1,0,0,243452.5933,0,0,0.333333333,0.083333333,0.416666667,0.166666667,1,0,3,0,0,C,750,400,33640,3465.957447
Y,11805,39,1,0,V3V2H2,0,0,0,526.5158333,0,8,781.0058333,1,0,1,0,0,221111.1267,0,0,2.916666667,0,0,0,0,0,4,0,0,D,850,240,22931.76471,1528
Y,11810,36,0,1,V2T4Y9,1,1,0,633.0316667,0,254.2533333,944.1433333,0,11075.10667,1,0,0,145965.4392,0,0,2.5,17.75,97,13.25,0.416666667,0,5,0,0,B,24490,7350,24255.20621,3195.428571
Y,11815,39,1,0,V8L3C4,1,1,0,36.03166667,1,0,97.76166667,0,1871.605,0,446.3883333,0,68472.86083,0,0,2.416666667,7.75,21,5.75,0,0,4.8,-1,0,B,140,60,35464.28571,9280.952381
Y,11816,39,1,0,V5V3V6,1,1,0,39284.32667,1,0,124983.6017,1,0,1,0,0,200858.1492,0,0,1.083333333,4.416666667,33,5.166666667,0,0,4,0,-1,A,790,370,28327.8481,2764.102564
N,11847,61,0,1,V8J4L9,0,0,0,29.71,1,0,592.245,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,E,270,100,33922.22222,2227.272727
N,11848,58,1,0,V3M3B5,1,0,0,276.585,1,0,16893.60333,1,0,1,0,1,0,0,0,0.083333333,1.083333333,1.916666667,0.333333333,0,0,3,0,-1,E,910,350,29367.03297,4701.694915
N,11853,39,0,1,V3S2N8,1,0,0,668.145,1,0,739.475,1,0,1,0,1,0,0,0,0,6.083333333,0,0,0,0,2,0,0,D,640,270,31443.75,2051.724138
Y,11866,43,1,0,V5N1P4,1,1,0,436.715,0,5039.9225,15697.065,1,0,0,470.8166667,0,57648.06667,0,0,0.583333333,10.58333333,50.33333333,6,6.083333333,0,6,0,0,C,920,420,31086.95652,2686.666667
N,11871,52,0,1,V3K6C1,1,1,0,2974.519167,0,64.095,3481.451667,1,0,1,0,1,0,0,0,0.416666667,8.666666667,0,11.5,0,0,3,0,0,D,400,170,31027.5,3182.352941
N,11874,68,1,0,V6N3S2,1,0,0,4125.201667,0,1166.468333,37133.58,1,0,1,0,1,0,0,0,2,0.5,0,0.166666667,0.916666667,0,4,0,-1,D,390,120,43010.25641,16400
N,11881,55,0,1,V5Y2A2,1,0,1,0,0,26.59333333,85.94083333,1,0,1,0,1,0,0,0,0.083333333,0,0,0,0,0,2,0,0,E,680,360,42302.94118,3306.060606
N,11887,57,1,0,V3C5K4,0,0,0,0,1,0,110.8325,1,0,0,1455.0875,1,0,0,0,0,0,0,0.916666667,0,0,3,0,0,D,570,260,34456.14035,1330
Y,11892,37,0,1,V7W1H7,1,1,0,8399.9375,0,280.4425,18097.66167,0,3745.346667,0,61637.3975,1,0,0,0,3.25,10.33333333,0.583333333,6.75,6.833333333,0,4.2,-2,-5,B,230,120,102830.4348,15585.71429
Y,11905,50,1,0,V5K1M3,1,1,0,1034.1875,0,0,8484.6075,0,2452.26125,1,0,1,0,0,0,1.833333333,7.833333333,6.75,4.5,0,0,5.1,0,-3,D,460,210,36330.43478,5975
Y,11911,47,0,1,V5G1N5,1,1,0,27109.99417,0,5225.725,32726.31917,1,0,0,0,1,0,0,0,0.25,3,0,1.833333333,0,0,4,0,0,D,790,350,29091.13924,2141.025641
N,11919,43,0,1,V3M2R6,1,1,0,1967.273333,0,159.5333333,2287.334167,1,0,0,13857.42,1,0,0,0,0.333333333,5.75,1.166666667,2.083333333,0,0,4,0,0,D,770,230,29310.38961,2251.612903
N,11920,41,1,0,V5B3L7,1,0,0,3095.905833,0,1138.131667,4309.0225,1,0,0,71.73,1,0,0,0,0.666666667,5.083333333,6.083333333,5.25,0,0,4,0,0,D,550,250,29221.81818,4304.255319
N,11927,28,1,0,V5Y1L3,1,0,0,689.1891667,0,0,753.0916667,1,0,1,0,0,107719.1925,0,0,0.25,11.75,12.25,0,9.333333333,0.083333333,4,0,-1,D,350,160,30140,7222.580645
N,11928,63,1,0,V3K5Z7,0,0,0,2619.549167,1,0,16180.58917,1,0,1,0,1,0,0,0,2,0,0,0.833333333,0,0,2.5,-1,-1,D,590,250,32637.28814,2530
Y,11934,44,0,1,V3W9Y3,1,0,0,235.4533333,0,8914.843333,9217.704167,1,0,0,1882.549167,0,205972.4617,0,1,2.666666667,5.333333333,20.5,3.333333333,3.166666667,0,4.6,1,1,D,940,320,25558.51064,1181.481482
Y,11936,48,0,1,V5Y1X5,1,1,0,878.7708333,1,0,941.8458333,1,0,0,32.58416667,1,0,0,0,1,2.75,17.08333333,1.5,2.916666667,0,3,0,0,D,680,370,41805.88235,3475.757576
N,11944,55,1,0,V7H2N7,1,0,0,148.4958333,0,0,230.4758333,1,0,1,0,1,0,0,0,1.166666667,0,0,0,0,0,3,0,0,E,520,260,51411.53846,5486.111111
N,11947,56,1,0,V3C4M7,1,1,0,9056.911667,0,600.8383333,9763.045,1,0,1,0,1,0,0,0,0.083333333,2.333333333,11.58333333,0.916666667,3.166666667,0,3,0,0,D,550,210,27834.54546,1400
N,11949,40,0,1,V3C1K8,1,1,0,568.8658333,0,132.7258333,818.0491667,0,5167.475833,0,164.0341667,0,164476.6933,0,0,1.75,4.25,25,1.5,0,0,6,0,0,B,600,280,34206.66667,1430.434783
Y,11951,36,1,0,V6P3H7,1,0,0,6202.675,1,0,6265.2525,1,0,1,0,1,0,0,0,0.25,0.75,0.583333333,0.75,0.416666667,0,2,0,0,D,780,320,26184.61539,4095.384615
N,11956,48,0,1,V3T3P4,1,1,0,870.7333333,0,419.775,1344.335833,1,0,1,0,1,0,0,0,9.5,19.41666667,14.41666667,2.75,0,0,3,0,0,D,740,220,24133.78378,1278.26087
Y,11957,20,1,0,V6K2R3,1,1,0,121.4391667,0,897.4541667,1071.983333,0,4417.335,1,0,1,0,0,0,0,3.25,29.08333333,1.333333333,1.083333333,0,4,0,0,D,700,380,41470,6927.5
Y,11968,46,1,0,V5R5J7,1,0,0,6405.8575,0,187.975,13352.74167,1,0,1,0,1,0,0,0,1.666666667,0.083333333,0.083333333,1.25,0,0,4,0,-2,D,940,350,21682.97872,2254.761905
N,11975,36,0,1,V5C3C1,1,0,0,68.57333333,1,0,186.825,1,0,1,0,1,0,0,0,0,3.166666667,0,1.666666667,0,0,2,0,1,E,970,480,27364.94845,3107.594937
N,11978,68,0,1,V5W1E1,0,0,0,196.1858333,0,43.61,2336.070833,1,0,1,0,1,0,0,0,0.25,0,0,0,0,0,4,0,0,E,920,340,25502.17391,2600
N,11979,50,1,0,V9X1R6,1,0,0,65.485,0,0,163.0875,1,0,0,0,1,0,0,0,0.083333333,0,0,0,0,0,4,0,0,E,3870,1400,28131.00775,3307.831325
Y,11983,56,1,0,V5G1Y7,0,0,1,0,0,145.895,5689.5975,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,D,220,110,45845.45455,7976.470588
N,11989,40,1,0,V3C5T9,1,1,0,9993.055833,0,0,44306.9475,1,0,0,0,1,0,0,0,0.916666667,1.583333333,8.75,2.083333333,0.25,0.083333333,5,0,0,D,1140,540,37857.89474,3772.857143
Y,11996,51,0,1,V7E1P8,0,0,0,1309.245,1,0,1391.66,0,2616.256667,0,233615.8675,0,111778.05,0,0,4.25,0,0,1.166666667,0,0,4.1,-1,2,A,670,310,30771.64179,4122.916667
N,11998,51,1,0,V6K1B4,1,0,0,2158.499167,0,76.2875,2341.131667,1,0,0,35206.48,0,134254.1,0,0,1.5,0.166666667,0,0.916666667,0,0,3,0,-2,A,680,340,37432.35294,3872.727273
N,12005,44,1,0,V5R4B9,0,0,0,6608.595,0,70.55,11754.11,1,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,D,830,340,23291.56627,2839.655172
N,12007,35,0,1,V3R5N6,1,0,0,818.3783333,0,0.64,900.275,0,6385.275,1,0,0,114124.6917,0,0,1,8.25,5.666666667,0.5,2.25,0,5,0,0,B,660,230,27713.63636,1656
N,12016,39,1,0,V6S1E4,1,0,1,0,0,28.65333333,99.99333333,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,E,610,300,45122.95082,5369.565217
Y,12021,61,0,1,V6K2X2,1,1,0,17214.07083,0,0,25650.2625,1,0,1,0,1,0,0,0,7.5,1.833333333,18.08333333,3.5,0,0,4,0,1,D,610,300,43504.91803,4786.111111
N,12027,62,0,1,V3J2L3,1,0,0,0,0,841.8066667,936.0066667,1,0,1,0,1,0,0,0,0,4.5,0,0,0,0,3,0,0,D,610,260,33216.39344,3727.272727
N,12030,40,1,0,V3J3V9,1,1,0,625.7066667,0,41.785,721.5316667,1,0,0,3.945714286,1,0,1,0,0.833333333,12.91666667,17.08333333,0.583333333,1,0,3.7,1,0,E,860,300,24598.83721,2608.333333
N,12036,49,0,1,V7V2V8,1,0,0,2416.870833,0,28.99,170577.7967,1,0,0,0,1,0,0,0,4.25,0,0,0.083333333,0,0,5,0,-3,C,340,180,68891.17647,13148.48485
Y,12054,20,0,1,V5J2K6,1,1,0,200.1525,0,0,98.92583333,1,0,1,0,1,0,0,0,2.25,0.333333333,0,0.25,0,0,1.8,2,1,E,640,280,34696.875,3593.181818
N,12063,64,0,1,V5T3E7,0,0,0,36.25083333,1,0,366.4183333,1,0,0,85392.1675,0,254001.5908,0,0,1.25,0,0,0,0,0,4,0,0,A,700,260,28977.14286,2713.043478
Y,12065,33,0,1,V4B3G7,1,1,0,7086.0075,0,0,7173.345,0,5579.02,0,746.9658333,1,0,0,0,2.833333333,3.083333333,18.83333333,2.166666667,0.083333333,0,4,0,-3,D,330,140,29860.60606,4456.666667
Y,12084,60,0,1,V6R2W9,1,0,0,6977.580833,1,0,7149.843333,1,0,0,16267.08583,0,530472.8075,0,0,5.166666667,2.666666667,0,5.583333333,7.5,0,4,0,4,A,570,260,48482.45614,5173.809524
Y,12088,22,0,1,V5T1L9,1,1,0,1126.815833,0,0,1133.345833,0,15603.09,1,0,1,0,0,0,10.83333333,3.75,3.5,0,0,0,3.2,1,1,D,770,260,22277.92208,1814.285714
N,12098,25,0,1,V5K2M9,1,0,1,0,0,164.86,171.74,1,0,1,0,1,0,0,0,0,0.833333333,0.833333333,0,0,0,2,0,0,E,1040,440,24507.69231,2857.352941
N,12110,59,0,1,V6R2C8,1,1,0,70.4625,0,1953.0925,2140.6525,1,0,0,8594.6525,1,0,0,0,1.75,4,0.083333333,3.416666667,0.666666667,0,4,0,0,C,550,270,48861.81818,5805.405405
N,12115,46,0,1,V6N2M1,1,0,0,231.39,1,0,326.6833333,1,0,0,2315.949167,1,0,0,0,0.166666667,4.5,0.166666667,4.166666667,1.5,0,3,0,0,D,610,230,50322.95082,8056.896552
Y,12116,44,1,0,V6A4G5,1,1,0,0,1,0,1699.270833,1,0,0,34610.5525,1,0,0,0,2.5,7.25,11.41666667,5.916666667,3.166666667,0,3.2,0,0,C,100,40,63590,5233.333333
Y,12117,39,1,0,V8Z4W7,1,1,0,4372.151667,1,0,4434.129167,1,0,1,0,1,0,0,0,0.916666667,0.666666667,3.333333333,0.5,0,0,2,0,0,D,670,250,28623.8806,3918.918919
Y,12122,27,1,0,V3H5E4,1,1,0,402.2175,0,0,456.895,1,0,1,0,1,0,0,0,14.25,4.666666667,16.16666667,0.083333333,0,0,3,0,0,E,800,330,32223.75,1606.896552
Y,12127,30,0,1,V5N1S7,1,1,0,4939.220833,1,0,18599.0025,1,0,1,0,1,0,0,0,0.333333333,2.583333333,2.916666667,0.25,1.583333333,0,3,0,-1,D,920,420,31086.95652,2686.666667
Y,12128,65,1,0,V3C1W9,0,1,0,0,1,0,2941.82,1,0,0,8958.613333,1,0,0,0,7.916666667,0,0,5.5,0,0,3.5,-1,-1,D,1100,430,30703.63636,1642.105263
Y,12130,49,0,1,V3W1J5,1,1,0,6792.616667,0,4.073333333,6863.8025,0,4267.79375,1,0,1,0,0,0,1.75,2.166666667,1.666666667,0.166666667,0,0,3.8,1,1,D,1010,330,24484.15842,1161.538462
Y,12149,34,0,1,V6J1L4,1,1,0,3293.878333,0,1280.123333,4638.964167,1,0,1,0,1,0,0,0,0.333333333,9.583333333,5.833333333,2.166666667,3.5,0,3,0,0,D,690,330,36242.02899,2139.285714
N,12155,46,1,0,V4K1M9,1,0,1,0,0,1290.834167,1449.275,0,10385.5775,1,0,1,0,0,0,0.166666667,0.666666667,0.25,0,0,0,3,0,-1,D,740,330,32916.21622,2538.888889
Y,12161,32,0,1,V3W2E3,1,1,0,466.49,1,0,1011.549167,0,1946.531818,1,0,1,0,0,0,1.333333333,4.583333333,43.5,0,6.5,0,2.9,-1,-7,D,1710,450,22180.11696,978.7234043
Y,12162,60,1,0,V7N1G6,1,0,0,863.5391667,1,0,918.4366667,1,0,1,0,1,0,0,0,0.083333333,11.25,22.5,5.75,0,0,2,0,1,E,620,240,36662.90323,4165.714286
N,12163,39,0,1,V6K2K5,1,0,0,14.375,1,0,130.38,1,0,0,154.2208333,1,0,0,0,0.166666667,1.416666667,0.166666667,1.083333333,0,0,3,0,0,E,680,340,37432.35294,3872.727273
N,12170,67,0,1,V6X1P9,1,0,0,0,1,0,833.6,1,0,0,10101.23083,0,16112.28917,0,0,2,0,0,0,0,0,4,0,0,C,940,380,22710.6383,3187.931035
Y,12176,30,0,1,V6S1P3,1,0,0,1338.445,0,78.955,1577.129167,1,0,1,0,1,0,0,0,1.5,4.083333333,13.83333333,1.166666667,0.5,0,3,0,0,D,450,200,52848.88889,5991.891892
Y,12179,61,0,1,V3K4X8,0,0,0,0,0,0,30563.1475,1,0,0,3606.294167,1,0,0,0,7.666666667,0,0,1.666666667,0,0,5,0,0,D,320,130,28903.125,1842.857143
N,12183,42,1,0,V2R3C3,1,1,0,85.13416667,0,17.49583333,173.5075,1,0,1,0,1,0,0,0,1.083333333,16.91666667,9.75,1,0,0,3,0,0,E,12070,4080,28209.27921,3466.356589
Y,12186,50,1,0,V3J1M7,0,0,1,0,0,1834.5025,13123.23083,1,0,1,0,1,0,0,0,1.333333333,0,0,0,0,0.083333333,3,0,0,D,760,350,32076.31579,2112.121212
Y,12193,39,1,0,V5V1C6,1,0,0,3308.084167,1,0,16238.79167,1,0,1,0,1,0,0,0,1.083333333,7.25,12.33333333,3.583333333,2.666666667,0,3.8,-1,-3,D,710,290,24725.35211,2761.111111
Y,12198,60,0,1,V6A2V1,0,0,0,442.4783333,1,0,634.0958333,1,0,1,0,1,0,0,0,0.333333333,0,0,0,0,0,2,0,0,E,260,70,18223.07692,5437.5
Y,12200,48,0,1,V6A4B3,1,1,0,14151.59,0,1.62,14263.075,1,0,1,0,1,0,0,0,0.416666667,7.083333333,0.75,5.666666667,0,0,3,0,0,D,570,280,41836.84211,6164.285714
Y,12202,57,1,0,V5C1J2,1,1,0,1286.343333,1,0,2203.021667,1,0,0,5214.919167,1,0,0,0,1.5,3.916666667,11.83333333,5.666666667,0,0,3.2,-1,0,D,900,430,32790,2707.017544
Y,12207,52,0,1,V3W7M1,1,0,0,6218.219167,1,0,6298.946667,1,0,1,0,1,0,0,0,3.083333333,1.5,7.333333333,4.25,0,0,2,0,0,D,800,270,25042.5,1760.714286
N,12215,51,0,1,V5M1M5,1,0,0,8.7925,0,0,64.33833333,1,0,1,0,1,0,0,0,0.166666667,1.416666667,0,0,0,0,3,0,1,E,790,360,25839.24051,3603.846154
Y,12219,19,0,1,V3C2S2,1,0,0,283.1018182,0,288.0333333,337.0566667,1,0,1,0,1,0,0,0,3.25,5.583333333,21.16666667,0,1.25,0,2.2,1,0,E,1040,530,42359.61539,4808.77193
N,12234,43,0,1,V5N4L4,1,0,0,1318.8775,1,0,2528.570833,1,0,0,5.579166667,1,0,0,0,1.333333333,2.416666667,0,2,0.916666667,0.083333333,3.3,-1,-1,D,900,350,24234.44444,2638.636364
N,12235,45,1,0,V5P3E4,1,0,0,1012.195833,1,0,1104.180833,1,0,1,0,1,0,0,0,0.083333333,0,0,0,0,0,2,0,0,D,450,170,22382.22222,3625.925926
Y,12245,49,1,0,V5R5P9,0,0,1,0,0,4086.940833,4142.890833,1,0,1,0,1,0,0,0,0.416666667,0,0,0,0,0,2,0,0,E,790,330,24694.93671,1959.52381
Y,12248,37,1,0,V4B4V4,1,1,0,337.1716667,0,180.2991667,2216.1725,0,372.1114286,1,0,1,0,0,0,2.583333333,5.666666667,60.91666667,5.083333333,3.083333333,0,4.5,-1,-2,D,470,200,37395.74468,4596.875
N,12253,43,0,1,V7P2Y6,1,0,0,1660.916667,0,606.4425,2339.391667,0,1370.817778,1,0,1,0,0,0,1.333333333,10.66666667,0,4.25,5.833333333,0,3.7,-1,-1,D,530,250,26994.33962,4800
Y,12255,43,0,1,V6G1P4,1,0,0,1283.416667,0,0,9786.7225,1,0,0,2356.951667,0,102287.9808,0,0,2,7.666666667,6.25,7,0,0.083333333,5.7,-1,-3,C,410,160,32126.82927,3933.333333
Y,12257,44,0,1,V7E1H8,1,0,0,3882.5575,1,0,3976.8875,1,0,1,0,1,0,0,0,0.25,2.916666667,2.5,14.5,0,0,2,0,0,D,470,230,34055.31915,2033.333333
N,12279,65,0,1,V5X4W5,1,1,0,285.8075,0,12,20974.355,1,0,0,63.87333333,1,0,0,0,0.833333333,16.66666667,0.083333333,1,0,0,5,0,1,D,1150,290,22453.04348,3550.847458
Y,12283,63,1,0,V3R2C8,1,0,0,2965.3125,0,0,3547.065833,1,0,1,0,1,0,0,0,1.833333333,12.41666667,21.5,5.666666667,0,0.166666667,3.9,-1,-1,D,620,130,23950,3150
Y,12291,60,1,0,V7A4L9,1,0,0,0,1,0,963.6933333,0,6655.412222,0,4970.103333,1,0,0,0,0.75,1.5,1,0,0,0,4,1,1,D,850,380,28811.76471,3514.754098
Y,12292,59,0,1,V3W0J6,1,0,0,807.6116667,0,0,942.5091667,1,0,1,0,1,0,0,0,11.33333333,0.833333333,2.5,1.25,0,0,3,0,0,D,1370,440,22462.77372,1703.508772
Y,12296,27,0,1,V1M3E2,1,1,0,1263.2525,0,3.35,1332.055,0,20916.9975,0,4228.551667,1,0,0,0,0.333333333,3.25,0.083333333,1.666666667,5.083333333,0,4.4,1,1,D,13750,5740,37751.63636,3879.678363
N,12311,57,0,1,V5Y2M4,1,1,0,6570.901667,0,1462.476667,8167.660833,1,0,0,0,1,0,0,0,3.583333333,1.25,40.5,0.916666667,0,0,4,0,0,D,240,120,34566.66667,7063.333333
N,12313,54,0,1,V5N3G1,0,0,0,699.16,0,0,809.83,1,0,1,0,0,127553.4167,0,0,0.916666667,0,0,0,0,0,4,0,0,A,880,330,21500,2442
Y,12315,45,1,0,V5A4R1,1,0,1,0,0,187.7158333,578.4491667,1,0,1,0,1,0,0,0,0.416666667,0.833333333,1.916666667,0,0,0,2.4,1,1,E,750,360,37370.66667,2160
Y,12321,46,1,0,V5L5E4,1,0,0,0.14,1,0,2.82,1,0,0,1450.33,1,0,0,0,0,5.083333333,12.5,0.083333333,0,0,3,0,0,D,670,260,28217.91045,2570.833333
N,12335,28,0,1,V5X1S9,0,0,1,0,0,122.63,196.185,1,0,1,0,1,0,0,0,0.5,0,0,0,0,0,2,0,0,E,1300,140,21555.38462,2484.057971
